,TIME,LR1A_T,LR1A_P,LR2A_T,LR2A_P,LR3A_T,LR3A_P,LR4A_T,LR4A_P,LR5A_T,LR5A_P,LR6A_T,LR6A_P,LR7A_T,LR7A_P,LR8A_T,LR8A_P,LR9A_T,LR9A_P,LR10A_T,LR10A_P,LR11A_T,LR11A_P,LR12A_T,LR12A_P,LR13A_T,LR13A_P,LR14A_T,LR14A_P,LR15A_T,LR15A_P,LR16A_T,LR16A_P,LR17A_T,LR17A_P,LR18A_T,LR18A_P,LR19A_T,LR19A_P,LR20A_T,LR20A_P,LR21A_T,LR21A_P,LR22A_T,LR22A_P,LR23A_T,LR23A_P,LR24A_T,LR24A_P,LR25A_T,LR25A_P,LR1B_T,LR1B_P,LR2B_T,LR2B_P,LR3B_T,LR3B_P,LR4B_T,LR4B_P,LR5B_T,LR5B_P,LR6B_T,LR6B_P,LR7B_T,LR7B_P,LR8B_T,LR8B_P,LR9B_T,LR9B_P,LR10B_T,LR10B_P,LR11B_T,LR11B_P,LR12B_T,LR12B_P,LR13B_T,LR13B_P,LR14B_T,LR14B_P,LR15B_T,LR15B_P,LR16B_T,LR16B_P,LR17B_T,LR17B_P,LR18B_T,LR18B_P,LR19B_T,LR19B_P,LR20B_T,LR20B_P,LR21B_T,LR21B_P,LR22B_T,LR22B_P,LR23B_T,LR23B_P,LR24B_T,LR24B_P,LR25B_T,LR25B_P,LSR1_T,LSR1_P,LSR2_T,LSR2_P,LSR3_T,LSR3_P,LSR4_T,LSR4_P,LSR5_T,LSR5_P,LSR6_T,LSR6_P,LSR7_T,LSR7_P,LSR8_T,LSR8_P,LSR9_T,LSR9_P,LSR10_T,LSR10_P,LSR11_T,LSR11_P,LSR12_T,LSR12_P,LSR13_T,LSR13_P,LSR14_T,LSR14_P,LSR15_T,LSR15_P,LSR16_T,LSR16_P,LSR17_T,LSR17_P,LSR18_T,LSR18_P,LSR19_T,LSR19_P,LSR20_T,LSR20_P,LSR21_T,LSR21_P,LSR22_T,LSR22_P,LSR23_T,LSR23_P,LSR24_T,LSR24_P,LSR25_T,LSR25_P,Homogenised_T,Homogenised_P
54,32428.7,4829.1771662817055,1212677.4565358213,4830.619232290529,1212963.7790786517,4831.54418966078,1213166.9050802514,4832.315412499676,1213340.7973511512,4833.00958914119,1213492.1612131775,4833.650687842248,1213648.20095765,4834.254367129066,1213795.0111109412,4834.8227672529165,1213925.0449879293,4835.368218792595,1214063.8690358584,4835.888478784507,1214199.2624278627,4836.389696945305,1214332.041710962,4836.877456576367,1214446.9093187938,4837.34944376393,1214575.6778842367,4837.803071228318,1214697.8386031808,4838.241574778965,1214805.9755312412,4838.676023306726,1214925.4933249443,4839.095420549103,1215042.9753008182,4839.509601038087,1215159.7281860637,4839.914865354737,1215263.2914406492,4840.310051312795,1215377.4552003564,4840.700067753555,1215490.9035071977,4841.086119514835,1215591.8234275733,4841.8683504161945,1215767.0508158938,4821.351463663219,1212401.048803999,4819.078839018021,1212054.632071309,4827.725614803326,1212433.4893321171,4827.842730289547,1212501.4261619034,4827.662709394422,1212520.444592497,4827.431488587785,1212528.3255301518,4827.209097951992,1212525.468278701,4826.990048511098,1212539.1340146705,4826.790968746628,1212555.5029913927,4826.597527686702,1212556.6223400105,4826.412363677062,1212574.9121591907,4826.237172862531,1212594.5478383596,4826.072630236473,1212611.559698968,4825.872400525169,1212615.8466233953,4825.885558864647,1212665.4072455298,4825.724316392604,1212686.9718802553,4825.569170084884,1212697.3943397086,4825.412896505158,1212719.6240623388,4825.261615640826,1212742.5283804897,4825.110964014722,1212761.4435549336,4824.964722527211,1212773.0992025724,4824.813423537372,1212795.9954966544,4824.714543826928,1212830.1870716307,4824.309456342898,1212798.0787998673,4823.8941756696195,1212776.4996466842,4823.262724764916,1212717.0163355928,4821.171370218812,1212403.92527004,4611.822453911188,1210178.3301513335,4611.8304931964285,1210157.8323242823,4611.831043679998,1210152.3019970697,4611.839083044111,1210131.80683026,4611.843353354043,1210110.7362344868,4611.850780048082,1210106.2106437157,4611.858819378106,1210085.7197584647,4611.866245988589,1210069.2774509846,4611.870858917019,1210060.220126205,4611.878898206169,1210039.7335176824,4611.886937456234,1210019.2485493927,4611.894363979406,1210014.7277023694,4611.89552865286,1209993.243416687,4611.903567942672,1209972.7627457543,4611.898471518921,1209958.1496094705,4611.882463207555,1209934.1796113108,4611.829935486632,1209900.822381324,4611.705589041224,1209868.9658670898,4611.428899960933,1209799.0463058385,4610.853116184217,1209681.710338124,4609.731249195381,1209472.9523560705,4607.641280234966,1209119.2933176172,4451.039266459669,1185582.939702595,3859.105517990645,1031276.5773507663,3078.8891583773693,876043.2571629046,4632.644740283818,1201753.845271035
55,33028.7,4864.603735892987,1218655.4432385443,4865.959485447562,1218911.9195537432,4866.815746436941,1219104.595919124,4867.538986744424,1219271.014304584,4868.192550574598,1219415.9661757029,4868.789337584563,1219561.1661523718,4869.349438076269,1219701.3895344457,4869.886156477715,1219838.4277657596,4870.394777852294,1219959.6582988144,4870.8849751023945,1220090.3999103473,4871.351356902694,1220213.8362394534,4871.809016277783,1220324.0448145373,4872.251351325498,1220448.3252944148,4872.675974222134,1220566.0910085267,4873.085927669536,1220669.8701214176,4873.492063167735,1220785.123458323,4873.883577345562,1220898.4248535084,4874.271326869023,1220999.174386225,4874.648579503713,1221106.4282449977,4875.021510141996,1221217.2022368065,4875.3846498248595,1221314.6389147895,4875.744067194981,1221423.5805145255,4876.478518952763,1221591.3683668524,4857.28562331822,1218449.3491367197,4855.1580794833135,1218142.5077361646,4863.248528732266,1218430.8658665193,4863.351438871286,1218480.8450798502,4863.190515782974,1218502.9390878917,4862.968748833218,1218516.818073805,4862.75601903132,1218515.7999016647,4862.557893871561,1218528.7519739994,4862.368935775728,1218547.0528320782,4862.188478437255,1218566.5099831542,4862.01773605203,1218575.2643493528,4861.852477274733,1218592.6579602202,4861.695135254704,1218615.2379116437,4861.515846368327,1218622.8224420417,4861.526196590662,1218672.232927394,4861.378592827032,1218696.119571804,4861.226138737599,1218707.3581746204,4861.083378560291,1218731.8881517278,4860.940642070515,1218756.4279376785,4860.802749733074,1218769.6099867178,4860.669734988747,1218795.4504961905,4860.520903977468,1218819.1846893567,4860.429407098506,1218838.6696445162,4860.049752704288,1218822.8244198333,4859.660213641342,1218805.6299151487,4859.070751146034,1218745.161910562,4857.113225472731,1218469.8300731138,4611.820457613586,1210297.2428381636,4611.825070263249,1210276.2533453393,4611.832496841789,1210259.8011600212,4611.836767302127,1210250.644719841,4611.844806557123,1210230.1468248975,4611.852233096148,1210213.6982991393,4611.860272271132,1210205.1219632996,4611.864885326877,1210184.14114682,4611.872311819534,1210167.6962762598,4611.880350953668,1210147.205711806,4611.888390048731,1210138.6335830668,4611.892368168107,1210121.6774808287,4611.893213614257,1210100.1272187228,4611.901252834065,1210091.558127947,4611.902418481483,1210070.0728783326,4611.897665981372,1210043.631749573,4611.864808391591,1210029.145182869,4611.784795594253,1209991.7782893819,4611.596456701063,1209934.6097453164,4611.204326227834,1209859.9258077526,4610.414745672177,1209707.4913218075,4608.919579672531,1209436.3855017263,4462.14339871777,1187474.194340428,3885.8049407644294,1036133.5047705014,3102.0185468124014,881214.2899196511,4647.1480413691,1204351.4668643617
56,33628.7,4897.332516653942,1224143.9842597402,4898.60279786942,1224399.2852414518,4899.412807345618,1224568.5507654094,4900.092104085264,1224728.2535930425,4900.702607348378,1224878.7568505285,4901.263987881003,1225006.4961871388,4901.788573637492,1225141.3899226778,4902.28583196808,1225272.6236848033,4902.765815018059,1225385.324902576,4903.2227358062855,1225511.1579622081,4903.661148278854,1225618.3205025315,4904.091200906439,1225736.409966876,4904.50826398029,1225852.7623714404,4904.906283556405,1225954.508124131,4905.290025824948,1226066.435669682,4905.670194273998,1226177.8627179821,4906.040778874491,1226275.9388702929,4906.401810274524,1226384.8224592514,4906.759896576467,1226489.1539320494,4907.101869792039,1226583.4425480713,4907.445566949213,1226685.8598591855,4907.785174299693,1226779.7809930758,4908.471207616713,1226940.2816097056,4890.474403452158,1224022.8612218208,4888.479437551351,1223733.3447942329,4896.061825251791,1223932.669482287,4896.165764652921,1223998.9320274892,4896.013370124125,1224010.5628825733,4895.805931251885,1224022.7805380204,4895.607337208348,1224040.2919543108,4895.423553018348,1224043.584053069,4895.2426610345365,1224063.4782425757,4895.075940737442,1224085.2399794068,4894.913274552998,1224091.3775025923,4894.76078189653,1224115.0304396295,4894.611775402237,1224127.1202413423,4894.445003089388,1224148.862542761,4894.453868025941,1224198.2797880052,4894.314337520922,1224211.6236160272,4894.174798684961,1224237.0190358546,4894.03997662084,1224263.0329630636,4893.903869750177,1224276.8416304903,4893.778505583266,1224304.102647562,4893.647153810387,1224330.5998021932,4893.517050708925,1224345.177905372,4893.43193159235,1224377.8572750047,4893.075058613468,1224357.9047545271,4892.709174613227,1224344.662971261,4892.14830416459,1224301.14375451,4890.315481515776,1224033.559047646,4611.818484174002,1210404.2622409596,4611.822754740699,1210383.178968052,4611.830181249187,1210378.643422135,4611.838220388227,1210358.1399279085,4611.846259488193,1210337.6380755734,4611.853685872239,1210333.1048972649,4611.8582990532905,1210312.118464214,4611.866338112419,1210291.6208913256,4611.87376445012,1210287.0900943505,4611.881803429274,1210266.5951374557,4611.882626574394,1210245.0099998533,4611.890052953113,1210240.4816011593,4611.894666619818,1210219.5038634115,4611.902705684653,1210199.0148712674,4611.903871820628,1210189.4407389686,4611.901613122031,1210167.4657916804,4611.886542078445,1210139.505325085,4611.83307209609,1210122.0105239735,4611.712520301362,1210078.8100986744,4611.442763125434,1210009.8860083139,4610.894862477684,1209904.330159548,4609.830371568773,1209707.9694228517,4472.068201180857,1189161.2292821247,3912.099156159781,1040884.6999739952,3128.5091346906675,887073.2011141063,4660.591217674087,1206762.1731727244
57,34228.7,4927.631643164147,1229206.2847184972,4928.823052768593,1229449.6523417218,4929.578341028145,1229622.8910388134,4930.2218235579285,1229765.0182109596,4930.788484387081,1229904.9967744271,4931.321994279464,1230028.4237347909,4931.813759821208,1230158.4853620147,4932.279594953794,1230280.9639840394,4932.73350412852,1230393.858801404,4933.158806258157,1230510.9820420824,4933.577442853706,1230615.0629620275,4933.977513919633,1230728.8293275654,4934.368175834692,1230841.3486141071,4934.741689919915,1230939.4833350896,4935.101272712621,1231047.9114743709,4935.457493022956,1231143.7545838247,4935.804975057723,1231246.412512049,4936.147098220777,1231352.5129918868,4936.481335294928,1231445.4472703496,4936.80546953245,1231545.038305474,4937.125694892059,1231636.132533579,4937.441791220878,1231734.64414014,4938.087666772468,1231889.130067484,4921.189875980114,1229153.9950016062,4919.315095970221,1228895.4039667835,4926.438362292312,1229011.046680099,4926.533699097659,1229076.2441744285,4926.383277222471,1229100.6262488451,4926.1944386785935,1229103.6362242384,4926.009634545358,1229123.434537909,4925.828729429332,1229127.5237743566,4925.665672927797,1229150.1950436165,4925.511869596471,1229174.0822749154,4925.356733158367,1229185.7177803477,4925.210822671471,1229210.6622064044,4925.074774997185,1229220.652293007,4924.9103482894125,1229243.1630655986,4924.928447411551,1229293.9503815346,4924.795073788887,1229308.4586388126,4924.663075549081,1229335.2364495823,4924.534297903769,1229350.338645083,4924.411526404961,1229378.31916423,4924.286795994314,1229410.2092792091,4924.167284367899,1229426.53031669,4924.04449565821,1229454.5020771392,4923.959384095315,1229475.405345069,4923.630088841215,1229471.8279905012,4923.281443156683,1229461.5730263821,4922.761802029714,1229412.3511849914,4921.039010701053,1229178.2292649394,4611.816168800805,1210523.1128488271,4611.824207864818,1210502.602341852,4611.832246889762,1210482.0934774238,4611.839673202356,1210477.5549142624,4611.84771214733,1210457.0486678635,4611.855751053245,1210436.5440635034,4611.859751721915,1210431.5206686633,4611.864022933302,1210410.4416967775,4611.871449200995,1210393.9892586863,4611.8794881101785,1210385.4076007798,4611.884079298599,1210364.3950306529,4611.88808040454,1210347.4591467634,4611.896119353484,1210326.9645592114,4611.904158263378,1210318.3871268383,4611.908772256451,1210297.4083402168,4611.909939083445,1210275.9164511461,4611.897362319071,1210264.3369027898,4611.865125935124,1210233.8832220973,4611.788898328659,1210197.0864638248,4611.610307009181,1210157.3855215611,4611.224448543402,1210071.6058113936,4610.480330396658,1209921.6524676548,4480.892949969887,1190689.8134369378,3938.4328834913968,1045568.8335340732,3157.8132578834984,893507.167626757,4673.077175363175,1209004.5899656601
58,34828.7,4955.704286043608,1233899.2729668124,4956.827692034518,1234116.117328912,4957.543869516372,1234283.4651601438,4958.1380945911615,1234418.5444759282,4958.678205331193,1234554.4967631563,4959.175854889412,1234684.894597078,4959.643711552362,1234795.0559801913,4960.083700941468,1234917.9172120434,4960.50896281768,1235022.4932632863,4960.911546377611,1235136.2857009815,4961.300424020462,1235236.1236603954,4961.677097428787,1235346.5202741872,4962.04014635825,1235455.1519188718,4962.395429482827,1235550.5679267533,4962.739205008549,1235652.4790978392,4963.071780257622,1235744.9509669829,4963.396734936197,1235848.589829104,4963.717633266508,1235935.3477593926,4964.028863889808,1236037.1977258227,4964.341992618174,1236135.0885921512,4964.640134657391,1236218.894019734,4964.934561971996,1236318.5470922736,4965.548381152911,1236451.8708694112,4949.648563379684,1233905.5246703685,4947.880654338577,1233651.3722280187,4954.58922913214,1233715.7189174858,4954.672051492344,1233767.2184537263,4954.538686949761,1233790.0068087548,4954.351911156766,1233797.849906418,4954.180079750202,1233819.7555805605,4954.016448856998,1233838.5779560988,4953.85534685617,1233849.774635519,4953.70777006866,1233874.8688126644,4953.564727155629,1233888.4057303842,4953.426219222505,1233914.6863025133,4953.301253804667,1233930.5700355095,4953.149136691033,1233955.0691899222,4953.165887610545,1234005.8451217536,4953.039527615103,1234021.5737536694,4952.917645193891,1234050.020029712,4952.801718621274,1234067.0741336641,4952.679887614291,1234095.5411917325,4952.562556239402,1234112.4369819036,4952.454230403721,1234142.6393663553,4952.332384898749,1234171.0982417904,4952.256861037836,1234197.6382481323,4951.943652513311,1234192.6209753235,4951.620713018748,1234178.347176214,4951.124634882337,1234145.1765651808,4949.505226620507,1233918.973977869,4611.817621807958,1210630.6195666485,4611.825660716973,1210622.0257176613,4611.833699586935,1210601.512458527,4611.841125744595,1210585.0501199313,4611.849164534609,1210564.5399161412,4611.850010495856,1210554.885997109,4611.85743669211,1210538.4273396349,4611.8654755263005,1210517.9214418256,4611.873514321446,1210509.3348148894,4611.880940393347,1210492.8797953154,4611.888979108568,1210472.3781562273,4611.890145709258,1210462.7925485724,4611.897571815326,1210446.3412057783,4611.905610570317,1210425.843867762,4611.906457999564,1210416.1993532043,4611.91104987479,1210395.190118944,4611.912559633231,1210373.7853617023,4611.889689798224,1210360.7140285433,4611.8406116643355,1210327.8293072407,4611.716320741759,1210284.0457486657,4611.460364298937,1210229.0309698605,4610.9322404068025,1210118.5194343003,4488.063270314624,1192003.5377384354,3965.6921923148825,1050305.593127101,3189.4786501667872,900390.3826571654,4684.695386342943,1211094.9811005285
59,35428.7,4981.756198888119,1238233.6414772957,4982.809462719871,1238444.4361634166,4983.482842307913,1238601.4184240585,4984.048413572051,1238744.4070075322,4984.553931934972,1238863.246149997,4985.022452962648,1238989.4753436137,4985.466313994407,1239096.1022476356,4985.88066512992,1239211.1282432273,4986.276570208388,1239315.7547212613,4986.661134242954,1239426.9007723664,4987.023581116184,1239523.0161594443,4987.379142464228,1239626.2302021142,4987.731023808827,1239720.92300354,4988.054925341699,1239824.2577164466,4988.380727346726,1239911.3981539432,4988.698564002281,1240013.9033661222,4989.008080675976,1240111.144508019,4989.3065856356125,1240198.9705415985,4989.598342644434,1240293.9372358648,4989.895823668932,1240377.39007995,4990.17797064825,1240475.3048842975,4990.457735100677,1240556.491955515,4991.030623595327,1240700.3737002763,4976.040450573785,1238290.6658546368,4974.3756894201915,1238068.4622749847,4980.693072910513,1238062.3302148834,4980.778763462265,1238114.2051069327,4980.645754553342,1238141.555667824,4980.476431149225,1238159.99118637,4980.310946771653,1238170.9161733321,4980.154330260221,1238195.1817040385,4980.009441943163,1238208.7655533077,4979.869612954585,1238231.020138064,4979.73364116555,1238245.77159729,4979.600582130851,1238273.1005228534,4979.486671522927,1238290.6708139386,4979.341811480631,1238316.4593437226,4979.355826535627,1238354.8549574302,4979.240474872692,1238384.460417589,4979.124517069446,1238405.9779542647,4979.009166549229,1238435.5826937119,4978.898240287726,1238465.7554337883,4978.791718669904,1238484.297326474,4978.685234270187,1238515.0448106285,4978.574296498205,1238533.0203354093,4978.504104230993,1238572.6632390642,4978.205190510895,1238557.8480951819,4977.90113839836,1238558.7240973003,4977.432597492436,1238517.6858291833,4975.908610277105,1238318.0764506017,4611.822522373104,1210750.5624240446,4611.827113297244,1210729.528477079,4611.831384590778,1210708.4341462043,4611.835385569434,1210703.4007548837,4611.843424367667,1210682.8862029251,4611.85146312686,1210662.3732936424,4611.858889168223,1210657.8295432217,4611.866927847497,1210637.319252328,4611.8749664877405,1210616.8106036012,4611.878967770089,1210611.7820798396,4611.887006408589,1210591.2760698544,4611.891278370645,1210570.1947873072,4611.895257452103,1210565.1409562335,4611.9032961371495,1210544.6392517516,4611.907910550073,1210523.6521450249,4611.915949235215,1210515.0683795058,4611.917117248917,1210493.5694095353,4611.901120597762,1210469.581700901,4611.872316557381,1210451.5212551958,4611.795516662045,1210418.7912016637,4611.61755455029,1210363.0972677988,4611.2558369326625,1210280.8329895241,4494.45664680484,1193232.7660616213,3994.4940525166526,1055150.4716831166,3223.081988652921,907637.395958547,4695.5387285135785,1213048.9222860795
60,36028.7,5005.964535937808,1242263.8984207674,5006.963380052859,1242474.7259742734,5007.597679059808,1242613.8920910778,5008.134377231897,1242748.52704809,5008.617613876633,1242864.0579729234,5009.053061289163,1242985.7372770219,5009.466037665245,1243088.06271512,5009.86303152184,1243200.550097046,5010.244114270293,1243298.7452210262,5010.597629780336,1243405.7008067595,5010.949732186135,1243500.178900858,5011.284463676297,1243604.6928666788,5011.610412899677,1243695.8373219331,5011.919588482295,1243792.8817920433,5012.225286865298,1243881.423357912,5012.522830563367,1243976.9563113574,5012.817520001208,1244059.8626850701,5013.097063701249,1244157.3204725822,5013.37863075705,1244238.5534756733,5013.65150740521,1244330.929338646,5013.919972258912,1244410.49193704,5014.189889415503,1244502.460632769,5014.729136035156,1244629.3491344636,5000.569438369297,1242375.6167512124,4998.997315708252,1242155.087343401,5004.9616655507025,1242101.4595973203,5005.045131162865,1242161.1005874383,5004.92452124681,1242178.0871522697,5004.760454545445,1242201.73784848,5004.606610126555,1242214.4449691558,5004.456182200691,1242235.6453653355,5004.318147225455,1242250.3885143308,5004.188780714066,1242278.4661009302,5004.057898002467,1242294.1449392533,5003.937235739507,1242323.3405574413,5003.823687657521,1242341.224206751,5003.684096969986,1242368.0128158648,5003.702819426874,1242407.0948398053,5003.597935520361,1242438.3069220588,5003.488137463953,1242460.8687848405,5003.373099190218,1242490.8208699625,5003.272545084284,1242510.3509146038,5003.172018191802,1242542.1211640923,5003.06565126067,1242560.945701114,5002.96509834602,1242592.703191646,5002.8956805136895,1242620.467226452,5002.613729184203,1242624.6932086777,5002.329474341201,1242612.1594605334,5001.88609858233,1242591.408292734,5000.44264006681,1242391.761681953,4611.820207272826,1210857.4919770213,4611.828245876348,1210848.8897805368,4611.832859573933,1210827.8808983532,4611.840285504275,1210811.410988207,4611.8448768817825,1210802.296794098,4611.852915486068,1210781.7794910874,4611.8609540513335,1210761.2638309023,4611.864613264585,1210756.1400567684,4611.86922744765,1210735.1398809997,4611.877266057085,1210714.6285277186,4611.884691941314,1210710.0841626634,4611.892730470863,1210689.5754272323,4611.900768961398,1210669.0683336034,4611.908194721364,1210664.5263371079,4611.909362828859,1210643.020008689,4611.917401359162,1210622.5172170568,4611.918569861015,1210601.0142988362,4611.91631497287,1210590.9398628213,4611.893451499632,1210565.9478860162,4611.8443854028565,1210533.0563472393,4611.726991914224,1210502.1802018008,4611.477006151112,1210440.2048854544,4501.0251461160415,1194431.8586451558,4023.3547735036714,1059945.149174464,3258.408782517603,915181.4699835654,4705.668076076933,1214876.7964621258
61,36628.7,5028.512043191686,1246006.6072641187,5029.457886269743,1246209.8324616044,5030.064020516283,1246344.8645042076,5030.568920315116,1246475.0735404936,5031.015713690241,1246585.6446853008,5031.436285774684,1246700.892310727,5031.828577337541,1246800.2749022096,5032.205279394609,1246909.9258459662,5032.556427524459,1247004.0840497843,5032.894685254819,1247108.8782029676,5033.227519828652,1247200.668060143,5033.542283474668,1247298.250388379,5033.853678990551,1247387.3244317248,5034.144435681851,1247481.8618135338,5034.436043630792,1247568.4144012749,5034.719673876322,1247662.0130887644,5034.994763005781,1247742.2579656714,5035.260727652273,1247837.8586354232,5035.522950246954,1247916.477372294,5035.782478734236,1248007.0213119527,5036.041866225463,1248085.248521213,5036.288574633589,1248174.1794621318,5036.796782121071,1248292.496001012,5023.415769853204,1246160.874757345,5021.92564798783,1245968.9968525176,5027.565776247191,1245852.3651447627,5027.641865142941,1245915.345255781,5027.53161585031,1245933.8619632311,5027.374533232274,1245958.721308253,5027.225931991622,1245972.3766477965,5027.086454394294,1245995.2421554157,5026.959119627713,1246011.581653539,5026.830240343627,1246040.0238460004,5026.715685313465,1246057.9814621212,5026.599558253877,1246088.0291826313,5026.4913628964205,1246111.0323406716,5026.358211888013,1246138.9287224498,5026.380053310783,1246178.485425345,5026.270898294028,1246209.4421566539,5026.171773675919,1246229.3611334977,5026.072685960106,1246261.56071215,5025.967780972927,1246280.7846120845,5025.872947089591,1246313.5191525694,5025.775946020005,1246337.9522806432,5025.675253417666,1246369.9576782433,5025.617209230957,1246395.1098794544,5025.3474931187575,1246401.3363712425,5025.075048318029,1246394.9284730998,5024.661696036678,1246366.3134239134,5023.299411587947,1246190.8336296447,4611.821659491432,1210976.9197488937,4611.8262733142155,1210955.9052462254,4611.8343118019875,1210947.2998803512,4611.838583630515,1210926.1984476948,4611.846009450015,1210909.725978803,4611.854047903822,1210901.1236255644,4611.862086318617,1210880.6035741412,4611.862641247118,1210863.132624585,4611.870679740713,1210854.533297767,4611.878718195297,1210834.0175520747,4611.886143924725,1210817.5524045178,4611.894182299449,1210797.039713762,4611.895031047722,1210787.3806067111,4611.902456815734,1210770.9191399969,4611.910495234621,1210750.4107547805,4611.918533614508,1210741.8186504825,4611.919702622562,1210720.3113419663,4611.920871905273,1210698.8057587848,4611.912068706968,1210687.7885565537,4611.882682087841,1210661.88217621,4611.802724755837,1210624.4944801484,4611.631081001619,1210585.78137942,4508.033533016512,1195630.4300963706,4051.200411207355,1064549.3939090732,3295.259298240055,922986.6718509473,4715.128720156441,1216588.7139957612
62,37228.7,5049.537603380834,1249504.9925515058,5050.430051361957,1249684.2161772856,5050.998345777297,1249814.0409257421,5051.473252461473,1249940.1415307291,5051.905223188684,1250048.489951592,5052.301692382966,1250160.4417648553,5052.66879739783,1250256.4022374253,5053.026472397495,1250363.433589939,5053.363191556874,1250455.5355603728,5053.683697667157,1250553.674598939,5053.992670144554,1250642.2833849255,5054.293739752709,1250737.9584572117,5054.587456643165,1250824.6267623,5054.8691474329435,1250917.852212177,5055.1383111058085,1250997.2109862992,5055.4025916014025,1251080.1806577404,5055.664866037797,1251170.9556119824,5055.922883712313,1251248.8798608242,5056.17253406733,1251338.075966949,5056.413823180872,1251413.9194385833,5056.654980517893,1251502.042037634,5056.893582359913,1251577.5192457521,5057.371957659539,1251704.0367854692,5044.711341405073,1249696.9785063204,5043.295706685535,1249520.3173775782,5048.639970663481,1249362.0016022003,5048.710211549032,1249407.7865171693,5048.604077317268,1249427.0345456598,5048.4577627537665,1249453.528903464,5048.315620156882,1249468.2431460146,5048.186005883354,1249496.8234610031,5048.058955821048,1249513.4470943406,5047.946069464007,1249544.1238603538,5047.831567339421,1249562.3204389783,5047.721254007615,1249593.3432542274,5047.613510394309,1249612.4113284675,5047.500575419519,1249643.0654830318,5047.51138926056,1249681.354102984,5047.41780470906,1249714.4697963118,5047.317804947638,1249738.72717026,5047.224215583548,1249759.54048826,5047.129005300137,1249792.468861794,5047.0338029287905,1249813.1011419217,5046.942193873005,1249850.71354171,5046.852780942314,1249872.0456145913,5046.789487426107,1249909.0135198864,5046.53702324304,1249905.5019495557,5046.280289089689,1249913.734321005,5045.885556314917,1249887.979805862,5044.596667852649,1249727.4092500429,4611.815920529482,1211095.2830437904,4611.823958986329,1211074.7514831962,4611.831997404163,1211054.221566764,4611.8400357829905,1211045.6130345894,4611.847461447676,1211029.136571124,4611.852075764233,1211008.1237045028,4611.8601141023355,1210999.5181829522,4611.868152401437,1210978.9954026598,4611.8718121475795,1210961.9470321555,4611.879850451737,1210941.4273327128,4611.8878887169,1210932.8260295566,4611.891890753003,1210915.8712033166,4611.896483119795,1210894.8409435595,4611.904521424738,1210886.2426658757,4611.911946997155,1210869.7786195942,4611.919985222272,1210849.2674855194,4611.924600301325,1210840.1851916262,4611.925769999715,1210818.67519444,4611.920071597336,1210796.165228432,4611.897214483154,1210783.0796102071,4611.851605803825,1210750.6954167797,4611.737661440025,1210708.3871362705,4514.425910379103,1196727.7559039323,4078.581710323086,1069040.7980140431,3333.3520945901273,930968.2655193881,4723.966572660542,1218191.8298468466
63,37828.7,5069.143814737106,1252751.6620700015,5069.993371589338,1252924.8150732208,5070.533716040153,1253058.8246523074,5070.982605689373,1253169.055450596,5071.3911416267065,1253274.2019381442,5071.768906017715,1253383.5800838752,5072.11781513046,1253477.0341872356,5072.448351885076,1253576.2739513575,5072.767532667967,1253665.9843380097,5073.0742595486045,1253766.4714594681,5073.365116073545,1253848.408112112,5073.653410070419,1253929.992528826,5073.92875927295,1254026.5644640317,5074.194014936608,1254105.2750248315,5074.455047095185,1254195.7873233138,5074.707828245614,1254272.936557719,5074.952364458857,1254361.4071401004,5075.1927195251865,1254437.0105725543,5075.430600510654,1254524.6316957523,5075.664326421678,1254599.394207859,5075.893880684115,1254673.6329533684,5076.115231350397,1254759.206610438,5076.569396748878,1254870.0597670684,5064.57680274934,1252991.2785575571,5063.237754561946,1252813.2723119848,5068.296711962898,1252615.771321651,5068.3666191037855,1252661.5227737294,5068.2619015225255,1252693.4817424982,5068.125867735615,1252709.1697224963,5067.988183739689,1252724.6772078278,5067.868588543196,1252754.7375020257,5067.747375435447,1252772.2991711802,5067.634375783121,1252803.208978133,5067.529581334725,1252822.8015211397,5067.424822265484,1252854.7391779954,5067.326002011426,1252879.3379282253,5067.2146551979495,1252898.0980818244,5067.2286638089145,1252949.1929779048,5067.13456618224,1252970.1375362268,5067.046240723471,1253004.1082356358,5066.952158745547,1253025.057918666,5066.8615818744365,1253063.0116130447,5066.781472874618,1253085.668823064,5066.695617965012,1253119.9684783816,5066.605046470209,1253145.5926735096,5066.546375795394,1253170.9764961558,5066.310377810617,1253182.1617885344,5066.060322203729,1253179.2800017416,5065.692980760387,1253169.707600178,5064.4677736801505,1253010.3171311468,4611.820819403578,1211203.3048472877,4611.828857625053,1211194.6899268257,4611.8368958075325,1211174.1555931596,4611.837744228212,1211152.5585599474,4611.8451698205145,1211136.078520083,4611.849761919292,1211126.9528520342,4611.857800187481,1211106.4244963238,4611.86583841668,1211085.897784222,4611.873263924363,1211081.340450071,4611.877878734517,1211060.329219508,4611.885916923013,1211039.806791962,4611.893342384486,1211035.2518441356,4611.8976153653375,1211014.1551429147,4611.905653519908,1210993.6370020078,4611.913078942023,1210989.084441872,4611.917694157676,1210968.0818950897,4611.922287018844,1210947.0532724329,4611.92690247593,1210937.9678507561,4611.928072954858,1210916.4551894215,4611.91550857661,1210892.940937892,4611.882684762403,1210878.425796204,4611.809955425247,1210842.1223181842,4520.415584552397,1197740.9665456682,4105.457854490898,1073421.5965405493,3372.420527028361,939082.7442572572,4732.228033828284,1219695.1713430015
